date,p,pet,qobs
1990-08-22,0,2.54,1.86590885778233
1990-08-23,0,2.21,1.77203869963928
1990-08-24,0,1.9,1.69732571662746
1990-08-25,18.655233,1.95,1.64368562626
1990-08-26,4.0188508,1.61,1.814184484928
1990-08-27,0,1.97,2.75863321889791
1990-08-28,5.7228504,2.39,2.08813208930466
1990-08-29,15.359039,1.34,1.9118860780973
1990-08-30,0,1.58,3.73564915059091
1990-08-31,0,2.08,3.00767649560397
1990-09-01,4.4261562,2.02,2.47127559192937
1990-09-02,19.231401,1.46,2.35633254114196
1990-09-03,5.0956688,1.98,3.2950341225725
1990-09-04,25.293683,2.4,3.33334847283497
1990-09-05,2.1322172,1.68,5.63220948858322
1990-09-06,0.33788503,2.17,6.20692474252029
